"","glottocode","TLI0549","TLI0552","TLI0559","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0597","TLI0598","TLI0604","TLI0891","TLI0892","TLI0893","TLI1099","TLI1100","TLI1101","TLI1102","TLI1112","TLI1115","TLI1116"
"3547","ukur1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3550","ulwa1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","False","?","?","?","?","?",NA,"M"
"3553","umat1237","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","M"
"3560","umpi1239","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","?","?",NA,NA
"3563","undu1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"N"
"3576","urap1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3581","urig1240","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3590","usan1239","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","False","?","?","?","FALSE","?","M","N"
"3593","utar1238","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","?","?",NA,"N"
"3597","utuu1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3598","uyaa1238","False","False","False","?","?","False","?","?","?","?","?","?","?","?","True","False","?","?","?","?","FALSE","?",NA,"N"
"3620","veps1250","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3623","viet1252","True","True","?","?","?","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","?","Neither",NA,"M"
"3636","wabo1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","?","?","?","?","?","?","M",NA
"3641","waga1260","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3648","waim1255","?","True","False","?","False","False","False","?","False","?","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3650","waja1257","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","?","?","?","?",NA,"N"
"3659","wama1247","False","?","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3661","wamb1258","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","TRUE","?","?","?","?","?"
"3666","wana1269","?","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"N"
"3667","wanc1238","True","?","False","?","False","?","True","?","?","?","?","?","False","?","False","False","?","FALSE","FALSE","?","FALSE","TreeInBark",NA,"N"
"3670","wand1278","True","False","?","?","?","True","?","False","False","False","False","True","?","?","False","True","?","?","?","FALSE","FALSE","TreeInBark","?","?"
"3673","wang1289","?","False","False","?","?","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?","M","?"
"3677","wanm1242","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3681","wany1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3683","waor1240","True","True","?","?","False","False","?","True","False","False","True","?","False","?","?","?",NA,"?","FALSE","TRUE",NA,"Neither","M","M"
"3685","wapp1239","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","False","FALSE","FALSE","TRUE","FALSE","Neither",NA,"M"
"3688","wara1302","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","N","M"
"3689","wara1303","?","False","?","?","False","False","?","True","False","True","True","?","?","?","?","?","False","FALSE","FALSE","TRUE","?","BarkAndSkin","M",NA
"3690","ward1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","FALSE","?","?","?","?","?"
"3693","wari1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3697","warl1254","?","False","False","?","False","False","True","?","False","?","?","?","?","?","True","False",NA,"FALSE","TRUE","TRUE","FALSE","?",NA,"N"
"3698","warl1255","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3699","warl1256","?","False","False","?","False","False","False","?","False","?","?","?","?","?","?","False","?","?","?","?","FALSE","?","?","?"
"3704","waru1264","?","False","False","?","?","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3705","waru1265","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3707","wash1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3708","wask1241","False","False","False","False","?","False","?","?","?","?","?","?","?","False","True","False","?","?","?","?","?","?","M","M"
"3710","wath1238","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,NA
"3714","waya1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","FALSE","FALSE","?","?","?","?","?"
"3717","wayu1243","?","?","?","?","False","False","?","False","False","False","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","?",NA,NA
"3720","wein1239","True","False","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3722","wels1247","True","False","False","False","False","False","False","False","False","False","False","?","False","False","False","True","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3728","wers1238","?","False","?","False","False","False","?","True","False","True","False","False","?","False","?","False","?","?","?","FALSE","FALSE","TreeInBark","?","?"
"3729","west1506","True","?","False","False","True","False","True","?","False","?","False","?","False","False","False","False","?","?","FALSE","?","FALSE","Neither",NA,"?"
"3733","west2376","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","?","TRUE","FALSE","FALSE","FALSE","BarkAndSkin","M","T"
"3734","west2392","False","False","False","True","False","False","False","False","False","False","False","?","False","True","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3741","west2430","?","?","?","False","True","False","False","?","False","?","False","True","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"M"
"3762","west2600","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","True","False","?","?","?","?","?",NA,"N"
"3771","wich1260","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","FALSE","FALSE","?","?","?","?","?"
"3773","wich1264","False","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","TRUE","FALSE","Neither","N","M"
"3774","wikm1247","?","False","False","?","False","False","True","?","False","?","?","?","?","?","True","False",NA,"FALSE","FALSE","?","FALSE","?",NA,"N"
"3777","wint1259","False","False","?","?","False","False","?","False","?","False","False","?","True","?","?","?","False","FALSE","TRUE","TRUE","FALSE","Neither","N","M"
"3779","wira1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,NA
"3780","wira1265","?","False","False","?","?","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,"N"
"3782","wiru1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?","?","N","N"
"3792","wong1246","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3796","woun1238","?","False","False","?","True","False","True","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither","M",NA
"3801","wume1235","True","False","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3804","wusa1235","True","False","False","False","True","?","?","False","False","True","False","?","?","False","?","?","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3820","xian1250","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"3822","xico1235","?","False","?","?","False","False","?","False","False","True","False","?","False","?","?","?","?","FALSE","FALSE","FALSE","FALSE","?",NA,NA
"3827","xokl1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3829","xuzh1234","True","True","False","False","True","False","False","False","False","False","False","?","False","True","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,"N"
"3830","xwel1235","False","False","False","?","?","?","False","?","?","?","False","False","False","?","False","False","?","FALSE","FALSE","?","?","?","?","?"
"3832","yabe1255","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3836","yafi1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3846","yaku1245","?","False","False","True","?","False","?","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","?","FALSE","Neither","M",NA
"3847","yala1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","True",NA,"?","?","?","FALSE","?",NA,"N"
"3850","yalu1240","False","False","False","?","?","?","False","?","?","?","False","False","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"3851","yama1264","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"T"
"3859","yana1271","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","TRUE","?","?","?",NA,"M"
"3861","yand1253","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3862","yand1257","?","False","False","?","?","?","True","?","?","?","False","?","?","?","False","False","?","?","FALSE","?","FALSE","TreeInBark","?","?"
"3866","yang1304","True","False","False","False","?","False","False","?","False","?","False","?","False","True","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3870","yann1237","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3878","yaqa1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","?"
"3879","yara1250","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3881","yare1248","False","False","?","?","False","False","?","True","False","False","?","?","True","?","?","?","False","TRUE","FALSE","FALSE","FALSE","TreeInBark","N",NA
"3885","yasi1237","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3888","yawa1258","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3900","yele1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","N","N"
"3910","yind1247","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"N"
"3912","yine1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"3915","yinu1238","False","True","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3919","yish1238","?","?","?","False","?","?","?","False","False","False","False","?","?","False","False","False","?","?","FALSE","?","FALSE","?",NA,"N"
"3921","yoid1240","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3927","yorn1234","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","?","?","?"
"3928","yort1237","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,"N"
"3930","youn1235","?","?","?","True","True","False","False","?","False","?","False","False","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,NA
"3934","yucu1253","?","False","False","?","True","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","TRUE","FALSE","TreeInBark","N",NA
"3936","yuga1244","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,NA
"3940","yuki1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3941","yukp1241","?","False","False","?","False","False","?","?","False","?","?","?","False","?","True","True","False","TRUE","TRUE","?","FALSE","?",NA,NA
"3946","yunl1238","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"3948","yura1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3951","yuru1263","?","True","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3952","yuwa1242","?","?","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"?"
"3954","yuwa1244","True","False","?","?","True","False","?","False","False","True","?","?","False","?","?",NA,NA,"?","FALSE","TRUE","TRUE","Neither",NA,NA
"3956","zaca1242","True","False","?","?","False","False","?","True","False","True","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","TreeInBark","N","N"
"3969","zeme1240","True","False","False","False","False","False","False","True","False","False","?","?","False","False","False","True","?","TRUE","FALSE","?","FALSE","Neither",NA,"N"
"3979","zizi1238","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","?","?","?","FALSE","FALSE","Neither","?","?"
"3983","zuni1245","True","True","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","Neither","?","?"
"3984","adyg1241","?","False","?","?","False","False","?","False","False","False","False","?","?","?","?","?","False","?","FALSE","?","FALSE","Neither",NA,NA
"3988","ambu1247","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3989","amel1241","?","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","False","?","?","?","FALSE","?",NA,NA
"3993","apur1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","False","?","?","?","?","?","?","M"
"3995","arhu1242","?","False","False","?","True","False","False","False","False","?","?","?","False","?","False","?","?","TRUE","FALSE","?","FALSE","?","N","M"
"3996","asha1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","?","M"
"3998","awac1239","?","False","False","?","True","False","False","False","False","True","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","TreeInBark","N","N"
"4001","bash1264","False","False","False","True","False","False","False","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M",NA
"4004","bert1248","False","False","?","?","False","False","?","True","False","True","False","?","?","?","?","?","False","?","FALSE","?","FALSE","Neither",NA,NA
"4016","chan1313","False","False","False","True","False","False","False","True","False","False","?","?","False","True","False","False","?","TRUE","FALSE","?","FALSE","Neither",NA,"N"
"4017","chec1245","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"4018","cher1273","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"4019","chuk1273","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M",NA
"4020","chuv1255","True","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M",NA
"4023","czec1258","False","False","False","False","False","False","True","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4025","dera1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,"T"
"4026","dhar1247","?","True","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"4027","djee1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","TRUE","?","?","?","?","?"
"4028","dong1288","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4032","esto1258","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","?","M","T"
"4034","even1259","False","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4036","finn1318","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"4040","gude1246","?","False","?","?","?","False","?","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","Neither","?","?"
"4042","halh1238","False","?","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","Neither","M","?"
"4043","hind1269","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"4048","ikkk1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"4049","imba1240","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","?","FALSE","Neither","?","?"
"4053","itel1242","True","False","False","False","False","?","True","False","False","False","False","?","False","False","?","?","False","TRUE","FALSE","TRUE","FALSE","Neither","M",NA
"4055","kala1399","False","False","False","False","False","False","?","False","False","False","True","?","?","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","M"
"4058","kapr1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"4059","kara1465","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","FALSE","FALSE","?","?","?","M","T"
"4061","karb1241","False","False","False","True","False","False","True","False","True","False","?","?","False","True","True","False","False","TRUE","FALSE","?","FALSE","Neither","N","N"
"4062","kett1243","True","False","?","?","?","?","?","False","False","?","False","?","False","?","?","?","False","?","FALSE","?","FALSE","?","M",NA
"4066","kili1268","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4067","kiow1266","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?","?","M"
"4072","kore1280","?","True","?","?","False","False","?","?","False","False","False","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","TreeInBark","?","?"
"4074","kron1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4081","leal1235","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","?","?"
"4084","lezg1247","False","False","False","True","False","False","True","False","False","False","False","?","False","False","True","False","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,NA
