"","glottocode","TLI0005","TLI0044","TLI0081","TLI0096","TLI0107","TLI0120","TLI0140","TLI0155","TLI0179","TLI0180","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0388","TLI0392","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0884","TLI0885","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1062","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1117"
"2975","sali1253","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","Different","Possible","Locational","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent",NA,"?",NA,NA,"?","true","?",NA,"?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","Both the A and P arguments","?",NA,NA,"?","1","1","?","?","?",NA,NA,"?",NA,"?",NA,NA,NA,"?","?","P precedes A","interrogative verb morphology","num-noun",NA,"?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?",NA,"dem-noun","demonstrative word","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","?","TRUE","?",NA,"TRUE","clitic","pre","?","?","?","?",NA,"?","FALSE","?","?",NA,"?","?","definite same as demonstrative","?","?",NA,"?","definite word","?","?","?","?","FALSE","?","double negation","?","FALSE","TRUE","FALSE",NA,"?",NA,"concatenative",NA,"suffix","S=Atr=P","?","?","?","?","?","noun-genitive","Adjective-Degree word","?",NA,"svo","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","?",NA
"2991","sand1273","?","false","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","Conjunctional","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","initial","?","?",NA,NA,"true","false","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-num","?","pronouns in subject position","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","FALSE","?","?","TRUE","?","?","FALSE","FALSE","?","?","?","?","?","dem-noun","demonstrative word",NA,"obligatory",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","suffixing","nominal plurality obligatory","humans-only","?","?","TRUE","TRUE","?","?","clitic","post","?","?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite word","?","?","definite affix","?","?","?",NA,"FALSE","?","no double negation","?","TRUE","TRUE","TRUE","negative affix","?","?","concatenative","suffixes","suffix","S=Atr=P","?","?","?","?","?","genitive-noun","Degree word-Adjective","not initial","?","sov","FALSE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","?"
"3011","sanu1240","true","false","?","?","?","?","false","false","false","true","false","false","false","false","false","true","false","false","false","False","False","True","false","?","?","?","?","?","?","Present","?","Identical","Possible","?","Non-reduction","?","?","?","No grammatical marking","Inflectional optative absent","No overlap","FALSE","?","TRUE","?","?","?","3-8","?","TRUE","3","no distinction","?","Highly differentiated","?","verbal constructions not possible","FALSE","FALSE","absent",NA,"?","XV","?","final","false","?","excl-as-person",NA,"false","true","?","?",NA,"false","false","false",NA,NA,NA,"distributive","false",NA,NA,NA,NA,"No inflectional future","1","1","small (2-3 cases)","asymmetrical","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"?","?",NA,"intonation only","?",NA,"pronouns in subject position","?","?","TRUE","TRUE","?","TRUE","FALSE","?","?","TRUE","FALSE","FALSE","?","?","?","?","FALSE","?","?","?","?","FALSE","FALSE","identity","FALSE","normal imperative","special negative","FALSE","FALSE","TRUE",NA,"TRUE","TRUE",NA,"dem-noun","demonstrative word",NA,"obligatory","negative auxiliary verb","TRUE","?","?","TRUE",NA,"FALSE","TRUE","FALSE","FALSE","FALSE","?","?",NA,NA,NA,NA,"?","?","pronouns sensitive to number","?","?","?",NA,"FALSE","clitic","post","?","TRUE",NA,"FALSE","postverbal word",NA,NA,NA,"direct and indirect",NA,"FALSE","TRUE","?","?","?",NA,"TRUE","?","pronominal plural affixes","?","?",NA,"TRUE","TRUE","no double negation","?","FALSE","TRUE","FALSE",NA,"TRUE",NA,"concatenative",NA,NA,"S=P≠Atr","?","?","?","Indirect-object construction","?","genitive-noun","Adjective-Degree word","not initial",NA,"sov","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE",NA,"null",NA
"3028","savo1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?","VX","postnominal","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","num-noun",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","suffixing","?","?","?","?","TRUE","FALSE","?","?","clitic","post","?","?","?","?","preverbal word","?","?","?","?","?","?","?","definite distinct from demonstrative",NA,NA,"?","?","definite word","?","?","?",NA,"?","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","suffixes","?","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?"
"3063","seri1257","?","?","?","?","?","?","?","?","false","false","false","true","true","false","true","true","false","false","false","?","False","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","?","?","?","?","?","?","?","?","?","?","?","?","?","XV","circumnominal","final","?","?",NA,NA,"true","true","prae","prae","true","true","false","true","false","true","False","separative","false","?","?","?","?","?","?","?",NA,"?","?","?",NA,"false","?","?",NA,"?",NA,"?","?","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?",NA,"?","?","?","?","?","?","?","?","TRUE","FALSE","negative prefix",NA,"?","prefixing","?","?","?","?","TRUE","?","?","?",NA,NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative","?","?","?","?","definite word","?","?","?","prefixes","?","?","no double negation","FALSE","?","TRUE","TRUE","negative affix","?","?","concatenative","prefixes","suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","TRUE","?",NA,"null","?"
"3103","shua1257","?","false","?","?","?","?","?","?","true","true","false","false","false","false","false","true","false","false","false","?","False","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","No grammatical marking","?","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"true","true","true","post","post","false","true","false","true","false","false","False","separative","false","?","?",NA,NA,"Inflectional future exists","?","?","?","?","TRUE","?",NA,"false","true","Other perfect",NA,"false",NA,"?","?","?","?","num-noun","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","suffixing","?","?","?","?","?","?","?","?","affix","post","?","TRUE","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","FALSE","TRUE","no double negation","?","FALSE","?","TRUE","negative affix","?",NA,"concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","?","genitive-noun","Degree word-Adjective","?","?","sov","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",NA,"null","FALSE"
"3143","sius1254","true","?","?","restricted","false","restricted","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","Locational","?","?","?","'And' different from 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?","?","?","initial","false","?","excl-as-person","true","true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?",NA,NA,"?","1","1","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","?","clitics or affixes","?","?","?","FALSE","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","?","?","TRUE","?","identity","?","?","?","?","?","FALSE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"productive full and partial","?","FALSE","TRUE","?","?","?",NA,NA,"?","?",NA,"FALSE","?","suffixing","?","?","?","?","?","?",NA,NA,"?",NA,"?","?","?","?","?","?",NA,"?",NA,"zero in at least some 3sg forms","?","?","?","?","?",NA,"?","?","?","?","?","suffixes","FALSE","?","double negation","TRUE","FALSE","FALSE","TRUE","negative word","?",NA,"concatenative","suffixes","suffix","?","?","lex-based","?","?","Interrogative-based","?","?","initial",NA,"word order free","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null","?"
"3144","siwa1245","true","?","?","?","false","?","false","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","false","true","true","true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","absent","?","?","?","prenominal","?","true","?","plain-i/e","true","true","true","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","2 or more","2","?","?","?","false","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","?","noun-num","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","suffixing","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","TRUE","?","no double negation","?","TRUE","?","TRUE","negative affix","?","more","concatenative","suffixes","suffix","?","?","none","?","Secondary-object construction","?","genitive-noun","?","?","?","sov","TRUE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","?"
"3159","sooo1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","?","?","?","Gap","Different stem","?","?","?","?","?","?","?","?","?","?","?","?","?","?","2","?","?","Moderately differentiated","?","verbal constructions not possible","?","?","?","?","decimal",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Only the A argument","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"question particle","noun-num","Final","clitics or affixes","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","differentiation","TRUE","normal imperative","normal negative","FALSE","FALSE","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,"negative particle","TRUE","?","?",NA,"TRUE","?","?","?","FALSE","FALSE","?","?",NA,NA,"immediately preverbal","suffixing","?","?","?","?","?","?",NA,"TRUE","affix","post","?","?","2p with number distinctions","?",NA,"?","FALSE","Second singular and second plural","?","zero in all 3rd person forms","?","?","?","?","?",NA,"?","?","?","?","first, second, three-th","suffixes","TRUE","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","prefixes","suffix","?","?","?","?","Indirect-object construction","?","noun-genitive","?","initial","?","vso","?","?","?","?","?","TRUE","?","TRUE","?","TRUE","?","?"
"3212","sout2985","?","false","?","?","false","?","false","false","true","true","true","false","false","false","false","false","false","false","false","?","False","?","false","?","?","?","?","?","?","Present","?","?","?","Locational","?","Identical","?","?","?","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","2","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs possible","?","?","?","?","?","?","min/aug","true","true","true","post","post","false",NA,"false","false","false","true","False","cumulative","false","Both the A and P arguments","not syncretic",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","?","true","true","true","?","false",NA,NA,"?","?","?","?","num-noun","?","clitics or affixes","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","related","FALSE","?","?","TRUE","?","TRUE","?","?","TRUE","?","?","FALSE","TRUE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"?","Related for all demonstratives","?","FALSE","?","?","FALSE",NA,NA,"?","?",NA,NA,"?","suffixing","?","?","pronouns sensitive to number","?","?","?",NA,"?","?","?","?","?","2p with number distinctions","FALSE","preverbal word","?","?","Second singular and second plural","indirect only",NA,"TRUE","FALSE","?","?","?",NA,"?","?",NA,"?","first, second, three-th","suffixes","FALSE","TRUE","no double negation","?","FALSE","?","TRUE","negative word","TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","T≠P=G","?","none","?","Interrogative-based","?","?","initial","verbal affix or clitic","word order free","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","FALSE","TRUE","dependent","TRUE"
"3215","sout2994","true","?","?","restricted","true","restricted","false","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","plain-i/e",NA,"true","true","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","?",NA,NA,"?","1","1",NA,"?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","interrogative verb morphology","?",NA,"clitics or affixes","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","TRUE","TRUE","identity","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,NA,"?","?","?","FALSE","TRUE","?","?","?","?","?",NA,NA,"negative suffix",NA,"?","suffixing","?","?","?","?","TRUE","TRUE","FALSE","?",NA,NA,"?","?","?","?",NA,"Sentential","?","?","?","zero in at least some 3sg forms","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite affix","singular only","?","definite affix","?","?","?","prefixes","TRUE","?","no double negation","?","FALSE","?","TRUE","negative affix","?",NA,"concatenative","suffixes","suffix","?","?","?","none","Secondary-object construction","?","?","?","?","?","sov","TRUE","?","?","?","?","TRUE","?","?","?",NA,"null","?"
"3224","squa1248","?","false","?","restricted","false","restricted","false","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","false","Present","?","Different","Impossible","?","?","?","?","'And' different from 'with'","?","Inflectional optative absent","No overlap","FALSE","?","FALSE","?","?","?","?","2","?","?","?","?","?","?","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs possible","?",NA,NA,NA,"?","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic",NA,NA,"?","?","?","small (2-3 cases)","syncretism","?","?","?","?","?","?","?","?","?","?","?","P precedes A","question particle","num-noun","Second","clitics or affixes","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","?","FALSE","?","FALSE","?","FALSE","?","TRUE","?","FALSE","?","?","TRUE","?","TRUE","FALSE","identity","?","special imperative","special negative","FALSE","FALSE","TRUE",NA,"?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative auxiliary verb","FALSE","productive full and partial","?","FALSE","TRUE","?","?","FALSE","TRUE","TRUE","FALSE","TRUE",NA,NA,"immediately preverbal","suffixing","?","?","pronouns sensitive to number","?","TRUE","TRUE",NA,NA,"clitic","pre","?","?","?","?",NA,NA,NA,"?","direct and indirect","zero in all 3rd person forms","TRUE","FALSE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"?","definite word",NA,"Predicate negation also present","first, second, three-th","?","?","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"reduplicative","?",NA,"S=Atr=P","P=T≠G","?","none","?","Interrogative-based","noun-genitive","?","?","separate particle","vso","FALSE","?","?","?","?","TRUE","?","?","?","TRUE","null","?"
"3226","stan1288","false","true","false","restricted","false","restricted","true","true","true","true","false","false","false","false","false","false","false","false","false","False","False","True","true","?","?","?","?","?","?","Present","'Have'","Different","Impossible","Particle","Gap","Identical","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","FALSE","3","distinction","?","?","yes, without marking","verbal constructions possible","TRUE","FALSE",NA,"affixes on verbs not possible","decimal",NA,NA,"initial",NA,"?",NA,"false","true","true","post","prae","false","false","false","false","false","true","False","cumulative","true","Both the A and P arguments","syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,"asymmetrical","TRUE","false","false","false","false","From possessive","false","false","true","S=Atr≠P (accusative)","P=T=G","P precedes A","interrogative word order","num-noun",NA,"clitics or affixes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","unrelated","TRUE","?","?","TRUE","FALSE","FALSE","TRUE","identity","TRUE","special imperative","normal negative","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,NA,NA,"FALSE","FALSE","TRUE","TRUE","TRUE",NA,NA,"TRUE","FALSE",NA,NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","TRUE","FALSE",NA,NA,NA,"TRUE","2p with number distinctions","TRUE","preverbal word","Possessive",NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite same as one","indefinite word",NA,"FALSE","definite word","pronominal plural affixes","?","first, second, three-th",NA,"FALSE","TRUE","no double negation","FALSE","TRUE","TRUE","TRUE","negative word","TRUE","two","concatenative","suffixes","suffix","S=Atr≠P","?","none","none","Indirect-object construction","Dedicated","noun-genitive","Degree word-Adjective","initial",NA,"svo","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","dependent","TRUE"
"3228","stan1290","false","true","?","?","false","restricted","?","true","false","true","false","false","false","false","false","true","false","false","false","False","False","True","true","?","?","?","?","?","?","Present","?","Identical","Impossible","Particle","Relative pronoun","Different stem","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","TRUE","FALSE","FALSE","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","FALSE","none","distinction","formally different","Highly differentiated","yes, without marking","verbal constructions possible","FALSE","FALSE",NA,"affixes on verbs not possible","decimal",NA,NA,"initial",NA,"true",NA,NA,"true","false","split","prae",NA,"false","false","false",NA,NA,"False","distributive","true","Only the A argument","syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,NA,"TRUE","false","false",NA,"false","From possessive","false","false","true","S=Atr≠P (accusative)","P=T=G",NA,"question particle","num-noun","Initial","pronouns in subject position","?","?","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","related","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","dem-noun","demonstrative word",NA,"obligatory","negative particle",NA,NA,"Related by gender markers","FALSE","FALSE","TRUE","TRUE","TRUE",NA,NA,"TRUE","FALSE",NA,"FALSE",NA,"suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","FALSE","FALSE","clitic","pre",NA,"TRUE","2p with number distinctions","TRUE","?","Possessive",NA,"Second singular","indirect only",NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite same as one","indefinite word","singular only","FALSE","definite word","nominal plural affixes","?","first, second, three-th",NA,"FALSE","TRUE","double negation","FALSE","TRUE","TRUE","TRUE","negative word","TRUE","two","concatenative","suffixes","suffix","S=Atr=P","?","?","none","Indirect-object construction","Generic-noun-based","noun-genitive","Degree word-Adjective","initial","modal morpheme","svo","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","dependent","TRUE"
"3229","stan1293","false","?","false","restricted","false","restricted","false","false","true","true","false","false","false","false","false","false","false","false","false","False","False","False","false","true","true","true","true","true","true","Present","'Have'","Identical","Impossible","Particle","Relative pronoun","Identical","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","?","TRUE","?","FALSE","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","0-2","many (9+)","FALSE","2","no distinction","formally similar","Highly differentiated","yes, with marking","verbal constructions possible","FALSE","FALSE",NA,"affixes on verbs not possible","decimal",NA,NA,"initial",NA,"false",NA,"false","true","false","post","?",NA,"false","false","false",NA,NA,"False",NA,"true","Only the A argument","syncretic","TRUE","semantic","No inflectional future",NA,NA,NA,"asymmetrical","TRUE","false","false",NA,"false","From possessive","false","false","true","S=Atr≠P (accusative)","P=T=G",NA,"interrogative word order","num-noun",NA,"pronouns in subject position","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","related","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","identity","FALSE","normal imperative","normal negative","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","dem-noun","demonstrative word",NA,"obligatory","negative particle","TRUE",NA,"Related for all demonstratives","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",NA,NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","FALSE","FALSE",NA,NA,NA,"TRUE",NA,"TRUE","preverbal word","?",NA,NA,NA,NA,"TRUE","FALSE","definite distinct from demonstrative","indefinite distinct from one","indefinite word","singular only","FALSE","definite word",NA,"?","first, second, three-th",NA,"FALSE","TRUE","no double negation","FALSE","TRUE","TRUE","TRUE","negative word","TRUE","three","concatenative","suffixes","suffix","?","?","none","none","?","Generic-noun-based","?","Degree word-Adjective","initial",NA,"svo","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","null","TRUE"
"3230","stan1295","false","true","true","restricted","false","restricted","?","false","true","true","false","false","false","false","false","false","false","false","false","False","False","True","true","true","true","true","true","true","true","Present","?","?","?","?","Relative pronoun","Identical","Differentiated","?","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","many (9+)","FALSE","none","distinction","?","?","?","verbal constructions possible","FALSE","FALSE",NA,"affixes on verbs not possible","decimal","?","prenominal","initial",NA,"?",NA,"true","true","true","post","?",NA,"false","false","false",NA,NA,"False","distributive","?","Only the A argument","syncretic","TRUE","semantic and formal","No inflectional future",NA,NA,"mid (4-5 cases)","syncretism","TRUE","?","false",NA,"false","From possessive","false","false","true","?","?",NA,"interrogative word order","num-noun",NA,"pronouns in subject position","TRUE","FALSE","TRUE","FALSE","FALSE","?","?","TRUE","FALSE","TRUE","TRUE","TRUE","?","TRUE","TRUE","related","TRUE","TRUE","FALSE","TRUE","?","FALSE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","dem-noun","demonstrative word",NA,"obligatory","negative particle",NA,NA,"Related by gender markers","FALSE","FALSE","TRUE","TRUE","FALSE",NA,NA,"TRUE","FALSE",NA,NA,NA,"suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","unique associative plural","TRUE","TRUE","FALSE","FALSE","affix","post","?","TRUE","2p with number distinctions","TRUE","?","Possessive",NA,"Second singular","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","indefinite same as one","indefinite word","singular only","FALSE","definite word",NA,"No predicate negation","first, two-th, three-th",NA,"FALSE","TRUE","no double negation","FALSE","TRUE","TRUE","TRUE","negative word","TRUE","three","concatenative","suffixes","suffix","?","P=T≠G","lex-based","none","Indirect-object construction","?","noun-genitive","Degree word-Adjective","initial","modal morpheme","word order free","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","dependent","TRUE"
