"","glottocode","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0378","TLI0381","TLI0383","TLI0388","TLI0392","TLI0398","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0859","TLI0861","TLI0865","TLI0866","TLI0867","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0902","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0916","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1059","TLI1062","TLI1064","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1115","TLI1116","TLI1117","TLI1118"
"4044","hixk1239","false","false","?","restricted","?","false","restricted","?","false","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","Conjunctional","Identical","Possible","Conjoined","Gap","Identical","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","?","FALSE","?","FALSE","?","?","?","?","FALSE","3","no distinction","formally different","?","?","verbal constructions not possible","FALSE","FALSE","?",NA,"VX","prenominal","final","?","plain-i/e","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic","No inflectional future",NA,NA,"FALSE","false","?","?","?",NA,"?","?","?","?","S=Atr=P (neutral)","?","A precedes P","intonation only","num-noun",NA,"clitics or affixes","?","?","TRUE","TRUE","?","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","related","TRUE","FALSE","TRUE","TRUE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","TRUE","TRUE",NA,"TRUE","TRUE","FALSE","?","?","clitics",NA,NA,"FALSE",NA,"Related for all demonstratives","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","negative suffix",NA,"?","?","?","pronouns sensitive to number","same as additive",NA,NA,"FALSE","TRUE",NA,NA,NA,NA,"TRUE","2p with number distinctions","TRUE",NA,"Possessive","FALSE","Second singular and second plural","direct and indirect",NA,"TRUE","FALSE",NA,NA,NA,"also non-singular","TRUE",NA,NA,"?","prefixes","FALSE","TRUE","no double negation","FALSE","TRUE","negative affix","TRUE","isolating","suffixes",NA,"S=Atr=P","P=T≠G","?","none","Indirect-object construction","?","genitive-noun","Adjective-Degree word","initial","verbal affix or clitic","ovs","TRUE","?","?","?","TRUE","TRUE","FALSE","TRUE","?","FALSE","null","?","M","?","?"
"4045","hual1241","false","false","?","restricted","none","false","unrestricted","false","?","?","true","true","0","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","True","false","?","?","?","?","?","?","Identical","Identical","?","?","?","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","3","?","formally similar","?","?","?","?","?","?","circumverbal","?","postnominal","?","?","plain-i/e","true","true","true","post","post","false","false","true","false","false","false","false","true","False","cumulative","false","?","?","?","?","?","?","false","true","false","false","?","false","false","false","true","S=Atr=P (neutral)","P=G≠T","?","interrogative verb morphology","num-noun",NA,"?","?","?","?","?","FALSE","?","FALSE","TRUE","?","FALSE","TRUE","?","TRUE","?","?","?","?","TRUE","?","identity","?","?","?","?","?","TRUE","?","?","TRUE","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","TRUE","?","TRUE","FALSE","?","?","?","TRUE","FALSE",NA,"TRUE","?","?","suffixing","pronouns sensitive to number","?","FALSE","TRUE","?","?","clitic","post","word",NA,"?","?","?",NA,"?","?","?","direct and indirect","?","FALSE","TRUE",NA,"indefinite distinct from one","indefinite affix","?","?",NA,"nominal plural affixes","Predicate negation also present","suffixes","FALSE","TRUE","double negation","?","TRUE",NA,"?","concatenative","suffixes","suffix","S=Atr≠P","P=T=G","none","?","Secondary-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","sov","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","?","TRUE","TRUE",NA,"null","?",NA,"TRUE","TRUE"
"4047","hunz1247","false","true","?","?","?","true","?","false","true","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","Identical","Impossible","Locational","Gap","Different inflection","?","?","?","Inflectional optative present","No overlap","FALSE","?","TRUE","?","?","?","?","TRUE","3","?","formally different","Highly differentiated","yes, with marking","verbal constructions not possible","FALSE","FALSE","affixes on verbs not possible",NA,"?","postnominal","final","?",NA,"true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Only the A argument","not syncretic","?","very large (10 or more)","syncretism","?","?","?","?","?","?","?","?","?","?","?","?",NA,"interrogative verb morphology","num-noun",NA,"?","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","?","FALSE","?","?","FALSE","related","FALSE","FALSE","TRUE","FALSE","?","identity","TRUE","special imperative","special negative","FALSE","TRUE","TRUE","?","?","TRUE","FALSE","dem-noun","demonstrative word","?","?",NA,"TRUE","productive full and partial","Related for all demonstratives","FALSE",NA,"?","?","FALSE","FALSE","FALSE","TRUE","FALSE","negative suffix",NA,"?","?","suffixing","pronouns sensitive to number","?",NA,NA,NA,"FALSE","affix","post","reduplication",NA,"?","2p number-neutral","TRUE",NA,"?",NA,NA,"indirect only",NA,"TRUE","FALSE",NA,NA,NA,NA,"?",NA,NA,"Predicate negation also present",NA,"FALSE","?","no double negation","TRUE","TRUE","negative affix","TRUE","concatenative","suffixes","suffix","S=Atr=P","?","?","?","Indirect-object construction","Interrogative-based","genitive-noun","?","?","part of the tense system","sov","FALSE","?","?","?","TRUE","TRUE","FALSE","TRUE","?",NA,"dependent","?","?","?","?"
"4048","ikkk1242","?","?","?","?","?","?","?","false","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","Different","Possible","?","Gap","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"true","plain-i/e","true","true","false","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","P=T=G","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative affix","clitics",NA,"negative particle","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE",NA,NA,NA,"immediately preverbal","suffixing","?","unique associative plural","?","?","?","?","affix","post","?","?","?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","no double negation","?","TRUE","negative word","?","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","?","?","initial","?","vso","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null","?","?","?","?"
"4049","imba1240","false","false","false","restricted","?","?","?","false","false","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","'Have'","Identical","Possible","Locational","Gap","?","?","'And' different from 'with'","No grammatical marking","Inflectional optative absent","No overlap","TRUE","TRUE","FALSE","FALSE","?","?","?","FALSE","?","distinction","formally different","Highly differentiated","yes, without marking","verbal constructions not possible","FALSE","FALSE","affixes on verbs not possible",NA,"XV","postnominal","final","true",NA,"true","true","false","?","?","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","not syncretic","Inflectional future exists","large (6-9 cases)","symmetrical","FALSE","?","?","?","?",NA,"?","?","?","?","?","?","P precedes A","question particle","num-noun","Final","clitics or affixes","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","?","?","?","?","FALSE","FALSE","related","FALSE","TRUE","FALSE","FALSE","TRUE","identity","TRUE","normal imperative","special negative","FALSE","FALSE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","only full reduplication","Related for non-human reference","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE",NA,NA,NA,"?","suffixing","pronouns sensitive to number",NA,NA,NA,NA,"FALSE","affix","post","?",NA,"TRUE","2p with number distinctions","FALSE","preverbal word","Sentential",NA,"Second singular and second plural","direct and indirect","zero in at least some 3sg forms","TRUE","FALSE",NA,NA,NA,NA,"FALSE",NA,NA,"Predicate negation also present",NA,"FALSE","TRUE","no double negation","TRUE","TRUE","negative word","TRUE","concatenative","suffixes","suffix","S=Atr≠P","P=T≠G","?","?","Indirect-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","initial","verbal affix or clitic","sov","FALSE","?","?","?","TRUE","TRUE","FALSE","TRUE","?",NA,"null","?","?","?","?"
"4050","imon1245","false","true","?","?","?","false","restricted","false","false","false","false","true","0","false","true","false","false","true","true","false","false","true","false","false","false","false","?","False","False","false","Absent","?","Different","Possible","?","Gap","Identical","Identical","?","Grammatical marking","Inflectional optative absent","No overlap","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","9+","FALSE","2","no distinction","formally similar","Highly differentiated","yes, with marking","verbal constructions not possible","FALSE","TRUE","affixes on verbs possible",NA,"?","?","?","?","min/aug",NA,"true","true","split","post",NA,"false","false","false","false",NA,NA,NA,"False","separative","false",NA,NA,"Inflectional future exists","mid (4-5 cases)","symmetrical","TRUE","?","false",NA,"false","Other perfect","false","false","false","true","?","?",NA,"question particle","noun-num","?","pronouns in subject position","?","?","?","TRUE","?","TRUE","FALSE","?","TRUE","TRUE","?","?","FALSE","unrelated","FALSE","FALSE","TRUE","FALSE","FALSE","differentiation","TRUE","special imperative","special negative","FALSE","FALSE","FALSE","?","?","?","FALSE","?","?",NA,"optional","negative particle","TRUE","?",NA,NA,NA,"TRUE","FALSE","?","TRUE","TRUE","TRUE","FALSE",NA,NA,NA,"?","?","pronouns number-indifferent",NA,NA,NA,NA,"FALSE","clitic","post",NA,NA,"TRUE","2p number-neutral","FALSE","preverbal word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,"?",NA,"FALSE","TRUE","no double negation","?","TRUE","negative word","?",NA,"suffixes",NA,"S=Atr≠P","P=T=G","?","none","Indirect-object construction","?","genitive-noun","?","?",NA,"word order free","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","dependent","?","?","TRUE","TRUE"
"4051","ingu1240","?","?","true","?","?","false","restricted","false","false","?","true","false","0","false","true","false","true","false","false","false","false","true","true","false","false","false","True","False","False","true","Absent","?","?","?","?","Gap","?","Identical","?","?","Inflectional optative present","?","?","?","?","?","infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","FALSE","2","?","formally similar","Highly differentiated","yes, with marking","?","TRUE","TRUE","affixes on verbs not possible",NA,"?","?","final","?","plain-i/e","true","false","false","?","prae","true","false","false","false","false","false","false","true","False","separative","false",NA,"not syncretic","?","very large (10 or more)","syncretism","?","?","false","false","false","?","false","false","false","true","?","?",NA,"interrogative verb morphology","num-noun",NA,"pronouns in subject position","?","?","TRUE","FALSE","?","TRUE","?","TRUE","FALSE","?","TRUE","FALSE","FALSE","unrelated","FALSE","?","?","FALSE","TRUE","?","TRUE","normal imperative","special negative","FALSE","TRUE","TRUE",NA,"TRUE","?","TRUE","dem-noun","demonstrative word",NA,"obligatory",NA,NA,"?",NA,"?",NA,"?","?","FALSE",NA,NA,"?","?","negative suffix",NA,"?","?","suffixing","pronouns sensitive to number",NA,NA,NA,NA,"FALSE","affix","post","reduplication",NA,"?","2p number-neutral","TRUE",NA,"Sentential",NA,NA,"direct and indirect",NA,"TRUE","FALSE",NA,NA,NA,NA,"?",NA,NA,"?",NA,"FALSE","?","no double negation","TRUE","TRUE","negative affix","TRUE","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","genitive-noun","?","?","part of the tense system","?","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","?","null","?","?","TRUE","TRUE"
"4052","isth1244","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","Different","Impossible","?","?","?","?","'And' identical to 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","Final","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,"negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"immediately preverbal","?","?","?","FALSE","TRUE","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,"indefinite same as one","indefinite word","?","?",NA,"?","?","suffixes","?","?","no double negation","?","TRUE","negative word","?","isolating","prefixes",NA,"?","?","?","?","?","?","noun-genitive","Degree word-Adjective","initial","?","vso","TRUE","?","?","?","?","TRUE","?","TRUE","?","FALSE","?","?","?","?","?"
"4053","itel1242","false","false","?","restricted","none","false","restricted","?","?","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","circumverbal","?","?","initial","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","FALSE","TRUE","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","FALSE","TRUE","?","?","?","?","?",NA,"TRUE","?","?","suffixing","pronouns sensitive to number","?",NA,NA,"?",NA,"affix","post","?","?","?","?","?",NA,"?",NA,"?",NA,"?","TRUE","TRUE",NA,NA,NA,"?","?",NA,"nominal plural affixes","?","?","?","TRUE","double negation","?","TRUE",NA,"?","concatenative","suffixes","suffix","S=Atr=P","?","none","none","?","?","?","Degree word-Adjective","not initial",NA,"sov","FALSE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","M",NA,"?","?"
"4054","kadu1257","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","preverbal word","?","?","?","?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","suffixes","?","?","no double negation","?","TRUE","negative word","?","concatenative","prefixes","prefix","?","?","?","?","?","?","noun-genitive","?","?","?","svo","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?"
"4055","kala1399","?","?","false","?","?","?","?","?","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","Present","'Have'","Different","Impossible","Locational","Gap","Identical","Identical","'And' identical to 'with'","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","?","?","?","?","?","?","?","TRUE","3","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE","affixes on verbs possible",NA,"XV","prenominal","?","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic","Inflectional future exists","large (6-9 cases)","syncretism","FALSE","?","?","?","?",NA,"?","?","?","?","?","?","A precedes P","interrogative verb morphology","noun-num",NA,"clitics or affixes","?","?","TRUE","TRUE","FALSE","TRUE","?","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","related","FALSE","FALSE","TRUE","TRUE","TRUE","identity","TRUE","special imperative","special negative","FALSE","FALSE","TRUE",NA,"TRUE","TRUE","FALSE","?","?","clitics",NA,NA,"FALSE",NA,"Related to non-remote demonstratives","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","?","?","negative suffix",NA,"?","?","suffixing","pronouns sensitive to number","unique associative plural",NA,NA,NA,"TRUE","affix","post","?","?","FALSE","2p with number distinctions","FALSE",NA,"Restricted","FALSE","Second singular and second plural","indirect only",NA,"TRUE","FALSE",NA,NA,NA,NA,NA,NA,NA,"Predicate negation also present","suffixes","?","TRUE","no double negation","FALSE","TRUE","negative affix","TRUE","concatenative","suffixes","suffix","?","?","?","?","Secondary-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","sov","FALSE","?","?","?","TRUE","TRUE","TRUE","TRUE","?",NA,"null","M","M","?","?"
"4056","kalm1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","TRUE","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","TRUE","normal imperative","special negative","FALSE","TRUE","TRUE","?","?","?","?","?","?","?","?","negative particle","?","?","?","?","?","?","?","FALSE","?","?","?","?",NA,NA,"?","?","suffixing","pronouns sensitive to number","?",NA,NA,"?","?","affix","post","?","?","?","2p with number distinctions","?","?","?","?","Second singular and second plural","indirect only","?","FALSE","TRUE",NA,NA,NA,"?","?",NA,"pronominal plural affixes","?","suffixes","?","?","no double negation","?","TRUE","negative word","TRUE","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?"
"4057","kama1373","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"VX","prenominal","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","intonation only","num-noun",NA,"clitics or affixes","?","?","?","?","FALSE","?","TRUE","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","differentiation","?","?","?","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","productive full and partial","?",NA,"?","?","?","?","?","?",NA,NA,"?","FALSE","?","?","?","?","?",NA,NA,"?","?","affix","post","?","?","?","?","?",NA,"?","?","?","indirect only","?","?","?",NA,NA,NA,"?","?",NA,"?","Predicate negation also present","prefixes","?","?","double negation","TRUE","TRUE","negative affix","?","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","Interrogative-based","genitive-noun","?","initial","separate particle","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","N","?","?"
"4058","kapr1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","num-noun",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,NA,"?","?","clitic","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","?","?","?","no double negation","?","TRUE","negative affix","?","concatenative",NA,"?","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?",NA,"N","?","?"
"4059","kara1465","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","Gap","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","num-noun",NA,"clitics or affixes","?","?","?","?","?","TRUE","?","?","?","?","?","TRUE","TRUE","?","?","?","?","TRUE","?","?","TRUE","normal imperative","normal negative","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?",NA,"immediately postverbal",NA,"suffixing","?","unique associative plural","FALSE","TRUE","?","?","affix","post","?","?","?","2p with number distinctions","?","?","?","?","Second singular and second plural","?","?","?","?",NA,"indefinite same as one","indefinite word","?","?",NA,"?","?","suffixes","?","TRUE","no double negation","?","TRUE","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","Interrogative-based","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","M","T","?","?"
"4060","kara1483","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","?","TRUE","TRUE","TRUE","TRUE","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","TRUE","TRUE","TRUE","?","noun-dem","demonstrative word","clitics",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"immediately preverbal","prefixing","?","?",NA,NA,"?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","prefixes","?","?","no double negation","?","TRUE","?","?","concatenative","suffixes","prefix","?","?","?","?","?","?","noun-genitive","?","not initial","?","vso","?","?","?","?","?","TRUE","?","TRUE","?","FALSE","?","?","?","?","?"
"4061","karb1241","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","false","false","true","false","false","false","false","False","True","True","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?",NA,"XV","?","final","?","?","?","?","?","?","prae","true","true","false","false","false","false","false","false","False","cumulative","?","?","?","?","?","?","?","?","true","false","?","?","false","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","TRUE","normal imperative","special negative","FALSE","FALSE","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?",NA,NA,"?","?","affix","post","?","?","?","2p number-neutral","?",NA,"?","?",NA,"?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","prefixes","?","TRUE","no double negation","?","TRUE","negative affix","?","isolating","suffixes",NA,"?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","FALSE","TRUE","FALSE","?","TRUE","?","TRUE","?",NA,"?","N","N","?","?"
"4062","kett1243","false","false","?","?","?","false","semi-restricted","false","true","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","Locational","Different","Impossible","?","?","Different inflection","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","No overlap","FALSE","?","FALSE","?","?","?","?","FALSE","3","?","?","?","?","verbal constructions not possible","FALSE","TRUE","affixes on verbs not possible",NA,"?","?","?","?",NA,"false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic",NA,"very large (10 or more)","symmetrical",NA,"?","?","?",NA,NA,"?",NA,NA,NA,"?","?","A precedes P","question particle","num-noun","?","?","?","?","TRUE","FALSE","FALSE","?","FALSE","?","?","?","?","?","FALSE","?","FALSE","TRUE","FALSE","TRUE","TRUE","identity","TRUE","normal imperative","special negative","FALSE","FALSE","FALSE","?","?","?","FALSE","dem-noun","demonstrative word","?","?","?",NA,"?","?","FALSE","FALSE","?","?","FALSE",NA,NA,"TRUE","FALSE",NA,NA,NA,"immediately preverbal","prefixing","pronouns sensitive to number","?",NA,NA,NA,"TRUE","affix","post","affix",NA,NA,"2p with number distinctions",NA,"preverbal word","Restricted","TRUE","Second singular and second plural",NA,NA,"TRUE","TRUE",NA,NA,NA,NA,NA,NA,"nominal plural affixes","Predicate negation also present","prefixes","FALSE","?","no double negation","?","TRUE","negative word","TRUE","concatenative","prefixes","suffix","S=Atr=P","?","?","none","Double-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial",NA,"sov","FALSE","?","?","?","FALSE","TRUE","FALSE","TRUE",NA,NA,"null","M",NA,NA,NA
