"glottocode","name","isocodes","level","glottolog.macroarea","latitude","longitude","autotyp.continent","autotyp.area","comment","level1","level2","level3","level4","level5","level6","level7","level8","level9","level10","level11","level12","level13","level14","level15","level16","level17","level18","level19","level20","level21","level22","level23","level24","level25","level26","level27"
"geru1240","Geruma","gea","language","Africa",10.4775,9.78484,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2799","west2715","bole1261","nucl1735","gera1247","gera1248","geru1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gese1240","Geser-Gorom","ges","language","Papunesia",-3.8016,130.701,"NG and Oceania","Oceania",NA,"aust1307","mala1545","grea1302","band1354","gese1239","gese1241","gese1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghad1239","Ghadames","gha","language","Africa",30.1168,10.0165,"Africa","N Africa",NA,"afro1255","berb1260","ghad1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghan1242","Ghanongga","ghn","language","Papunesia",-8.02035,156.552,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","newg1239","west2857","simb1260","ghan1246","ghan1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghar1239","Ghari","gri","language","Papunesia",-9.4791,159.917,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout2853","guad1241","nucl1470","nort2832","ghar1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gheg1238","Gheg Albanian","aln","language","Eurasia",42.317,21.3837,"W and SW Eurasia","Europe",NA,"indo1319","clas1257","alba1267","gheg1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghod1238","Godoberi","gdo","language","Eurasia",42.7428,46.2252,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","dagh1238","avar1255","andi1254","botl1243","ghod1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ghom1257","Ghomara","gho","language","Africa",34.7979,-4.6696,"Africa","N Africa",NA,"afro1255","berb1260","kaby1244","atla1275","nort3248","ghom1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gida1247","Gidar","gid","language","Africa",9.874715,14.07845,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","gida1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giiw1236","Giiwo","kks","language","Africa",10.35754,10.46037,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2799","west2715","bole1261","nucl1735","gala1265","kirf1234","giiw1237","giiw1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gilb1244","Gilbertese","gil","language","Papunesia",0.179,173.64,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","micr1243","cent2276","gilb1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gily1242","Amur Nivkh","niv","language","Eurasia",52.59,140.681,"N-C Asia","N Coast Asia",NA,"nivk1234","gily1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giry1241","Giryama","nyf","language","Africa",-3.30638,39.6648,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","nort3209","coas1317","miji1240","miji1238","nort3232","giry1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gizr1240","Gizrra","tof","language","Papunesia",-9.183,142.804,"NG and Oceania","S New Guinea",NA,"east2503","gizr1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glav1244","Glavda","glw","language","Africa",11.1334,13.8652,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","marg1267","mand1472","wand1280","glav1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gobu1238","Gobu","gox","language","Africa",5.01201,20.0194,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","band1341","nucl1797","cent2021","cent2022","mids1242","gobu1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goem1240","Goemai","ank","language","Africa",8.74455,9.72453,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2799","west2717","anga1311","goem1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gofa1235","Gofa","gof","language","Africa",6.57645,37.05,"Africa","Greater Abyssinia",NA,"gong1255","omet1238","nort3161","cent2046","dawr1235","gofa1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gogo1265","Gogodala","ggw","language","Papunesia",-8.08527,142.874,"NG and Oceania","S New Guinea",NA,"suki1244","gogo1264","gogo1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goli1247","Golin","gvf","language","Papunesia",-6.2249,144.8505,"NG and Oceania","Interior New Guinea",NA,"nucl1709","cent2120","simb1258","nucl1617","goli1246","goli1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golo1234","Golo",NA,"language","Africa",7.75,26.85,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","came1255","uban1244","band1341","golo1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goon1238","Gooniyandi","gni","language","Australia",-18.4073,126.351,"Australia","S Australia",NA,"buna1274","goon1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goro1270","Gorowa","gow","language","Africa",-4.23575,35.7996,"Africa","S Africa",NA,"afro1255","cush1243","sout3054","west2720","nort3164","iraq1240","goro1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gras1239","Grassland Mari",NA,"dialect","Eurasia",55.8307,48.405,"N-C Asia","Inner Asia",NA,"ural1272","mari1278","east2328","gras1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gras1249","Grass Koiari","kbk","language","Papunesia",-9.51218,147.437,"NG and Oceania","S New Guinea",NA,"koia1260","koia1261","koit1243","gras1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gros1243","Gros Ventre","ats","language","North America",48.4834,-108.738,"E N America","Basin and Plains",NA,"algi1248","algo1256","algo1257","arap1273","arap1280","gros1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guah1255","Sikuani","guh","language","South America",5.81736,-68.9839,"S America","NE South America",NA,"guah1252","nucl1828","guah1253","guah1254","guah1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guam1248","Guambiano","gum","language","South America",2.55849,-76.582,"S America","Andean",NA,"barb1265","coco1262","guam1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guan1266","Khroskyabs","jiq","language","Eurasia",31.5655,101.928,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","naqi1236","qian1263","rgya1241","west2973","guan1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guan1269","Kotiria","gvc","language","South America",1.07554,-69.5705,"S America","NE South America",NA,"tuca1253","east2698","east2702","east2708","wana1272","guan1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guan1270","Kinikinao","gqn","dialect","South America",-19.1667,-54.0333,"S America","SE South America",NA,"araw1281","sout3131","boli1260","tere1279","guan1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guar1293","Baniva de Maroa","gae","language","South America",1.80835,-66.922505,"S America","NE South America",NA,"araw1281","alto1249","pare1275","guar1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guat1253","Guató","gta","language","South America",-17.8696,-57.2897,"S America","NE South America",NA,"guat1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gube1234","Gubeeher-Gufangor-Gubelor",NA,"language","Africa",12.56,-17.19,"Africa","African Savannah",NA,"atla1278","nort3146","wolo1248","east2703","bain1264","gube1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gude1246","Gude","gde","language","Africa",10.2138,13.403,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","sout3145","bium1271","gude1247","gude1248","fali1290","gude1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guer1241","Central Guerrero Nahuatl","ngu","language","North America",17.8583,-99.0023,"C America","Mesoamerica",NA,"utoa1244","sout3136","cora1261","azte1234","west2809","cent2258","past1250","guer1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guer1243","Guerrero Amuzgo","amu","language","North America",16.77226,-98.18953,"C America","Mesoamerica",NA,"otom1299","east2557","amuz1253","amuz1254","guer1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gugu1255","Guugu Yimidhirr","kky","language","Australia",-14.9424,144.831,"Australia","N Australia",NA,"pama1250","yimi1234","gugu1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guhu1244","Guhu-Samane","ghs","language","Papunesia",-7.99922,147.228,"NG and Oceania","S New Guinea",NA,"nucl1709","bina1276","guhu1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulf1241","Gulf Arabic","afb","language","Eurasia",30.17,47.5,"W and SW Eurasia","Greater Mesopotamia",NA,"afro1255","semi1276","west2786","cent2236","arab1394","arab1395","arab1393","nort3402","gulf1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guma1254","Gumawana","gvs","language","Papunesia",-9.28497,150.762,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","nucl1744","nort2848","guma1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gumu1244","Northern Gumuz","guk","language","Africa",11.05,35.93,"Africa","Greater Abyssinia",NA,"gumu1250","gumu1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gung1248","Gungabula","gyf","language","Australia",-25.6896,148.604,"Australia","S Australia",NA,"pama1250","grea1282","guwa1245","mari1445","sout2765","gung1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guny1241","Gunya","gyy","language","Australia",-27.0642,145.862,"Australia","S Australia",NA,"pama1250","grea1282","guwa1245","mari1445","sout2765","marg1252","guny1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gura1251","Gurani","hac","language","Eurasia",36.8377,44.4956,"W and SW Eurasia","Greater Mesopotamia",NA,"indo1319","clas1257","indo1320","iran1269","cent2317","cent2318","nort3177","tati1243","gora1267","gura1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gure1255","Gureng Gureng","gnr","language","Australia",-25.3893,151.175,"Australia","S Australia",NA,"pama1250","sout3135","nort3154","waka1283","east2717","gure1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guri1248","Guriaso","grx","language","Papunesia",-3.5718,141.597,"NG and Oceania","N Coast New Guinea",NA,"guri1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guro1248","Guro","goa","language","Africa",7.34954,-6.31154,"Africa","African Savannah",NA,"mand1469","east2697","sout3140","guro1245","guro1246","guro1247","guro1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guru1261","Gurung","gvr","language","Eurasia",27.41687,86.28988,"S/SE Asia","Indic",NA,"sino1245","bodi1256","kaik1248","ghal1247","tama1367","guru1260","guru1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guru1271","Guruntum-Mbaaru","grd","language","Africa",9.87332,10.162,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2790","west2800","sout3161","guru1272","guru1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gusi1247","Gusii","guz","language","Africa",-0.78872,34.76751,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","grea1289","east2750","nyan1318","nort3227","gusi1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guwi1238","Guwidj",NA,"dialect","Australia",-15.1,126.5,"Australia","N Australia",NA,"worr1236","ngar1284","guwi1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gwen1239","Gweno","gwe","language","Africa",-3.68407,37.6827,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","kili1269","chag1248","gwen1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyel1242","Gyele","gyi","language","Africa",2.47457,10.2493,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","bant1295","maka1327","maka1323","west2967","mvum1239","kwas1245","gyel1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haaa1252","Ha","haq","language","Africa",-3.77873,30.4894,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","grea1289","west2842","kivu1239","rwan1241","rund1244","haaa1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hadi1240","Hadiyya","hdy","language","Africa",7.57377,37.7577,"Africa","Greater Abyssinia",NA,"afro1255","cush1243","east2699","high1285","sida1247","hadi1241","hadi1242","hadi1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hadz1240","Hadza","hts","language","Africa",-3.83115,35.0458,"Africa","S Africa",NA,"hadz1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haio1238","Hai//om-Akhoe","hgm","language","Africa",-19.7637,17.0299,"Africa","S Africa",NA,"khoe1240","khoe1241","khoe1242","nort3245","haio1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hait1244","Haitian","hat","language","North America",18.795135,-72.136115,"C America","Mesoamerica",NA,"indo1319","clas1257","ital1284","lati1262","lati1263","impe1234","roma1334","ital1285","west2813","shif1234","nort3208","gall1280","oila1234","cent2283","macr1273","circ1240","hait1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hakk1236","Hakka Chinese","hak","language","Eurasia",25,116,"S/SE Asia","Southeast Asia",NA,"sino1245","sini1245","clas1255","midd1354","hakk1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hala1252","Halang","hal","language","Eurasia",14.7862,107.457,"S/SE Asia","Southeast Asia",NA,"aust1305","bahn1264","nort3150","jehh1244","jehh1246","hala1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halh1238","Halh Mongolian","khk","language","Eurasia",48.32397,106.28874,"N-C Asia","Inner Asia",NA,"mong1349","mong1329","oira1260","khal1273","mong1331","halh1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hali1244","Halia","hla","language","Papunesia",-5.26603,154.662,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","neha1246","nucl1750","buka1262","hali1243","hali1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halk1245","Halkomelem","hur","language","North America",49.250402,-122.443668,"W N America","Alaska-Oregon",NA,"sali1255","coas1325","cent2129","halk1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hame1242","Hamer-Banna","amf","language","Africa",5.06515,36.5176,"Africa","Greater Abyssinia",NA,"sout2845","ahkk1235","hame1241","hame1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hang1263","Hanga Hundi","wos","language","Papunesia",-3.90364,142.849,"NG and Oceania","N Coast New Guinea",NA,"nduu1242","nucl1642","ambu1246","hang1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haro1237","Haroi","hro","language","Eurasia",13.2201,108.995,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","mala1536","nort3170","cham1327","cham1330","coas1305","haro1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hass1238","Hassaniyya","mey","language","Africa",18.29,-14.11,"Africa","N Africa",NA,"afro1255","semi1276","west2786","cent2236","arab1394","arab1395","nort3191","hass1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hata1243","Hatam","had","language","Papunesia",-1.13531,134.037,"NG and Oceania","N Coast New Guinea",NA,"hata1242","hata1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haus1257","Hausa","hau","language","Africa",11.1513,8.7804,"Africa","African Savannah",NA,"afro1255","chad1250","west2785","west2714","west2718","haus1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hava1248","Havasupai-Walapai-Yavapai","yuf","language","North America",35.6302,-113.385,"W N America","Basin and Plains",NA,"coch1271","yuma1250","gene1244","paii1252","hava1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hawa1245","Hawaiian","haw","language","Papunesia",19.6297,-155.43,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","nucl1485","nort3246","solo1260","cent2298","east2449","east2896","hawa1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hdii1240","Hdi","xed","language","Africa",10.942,13.6881,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","lama1287","hdii1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hebr1245","Modern Hebrew","heb","language","Eurasia",31.1056,35.0179,"W and SW Eurasia","Greater Mesopotamia",NA,"afro1255","semi1276","west2786","cent2236","nort3165","cana1267","hebr1246","hebr1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hehe1240","Hehe","heh","language","Africa",-7.71572,35.7255,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","sout3185","bena1273","hehe1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heil1246","Heiltsuk-Oowekyala","hei","language","North America",51.7045,-127.221,"W N America","Alaska-Oregon",NA,"waka1280","nort2964","kwak1268","heil1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"here1253","Herero","her","language","Africa",-21.0231,20.5655,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","njil1234","sout3233","kune1234","cimb1239","here1252","here1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hert1241","Hertevin","hrt","language","Eurasia",37.373,42.5192,"W and SW Eurasia","Greater Mesopotamia",NA,"afro1255","semi1276","west2786","cent2236","nort3165","aram1259","impe1236","midd1367","east2680","cent2217","boht1239","hert1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hida1246","Hidatsa","hid","language","North America",47.33,-102,"E N America","Basin and Plains",NA,"siou1252","core1249","miss1252","hida1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hier1240","Hieroglyphic Luwian","hlu","language","Eurasia",40.019722,34.615278,"W and SW Eurasia","Greater Mesopotamia",NA,"indo1319","anat1257","luvo1234","luvo1235","luvi1234","luvi1235","hier1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"high1243","Highland Totonac","tos","language","North America",20.3798,-97.6159,"C America","Mesoamerica",NA,"toto1251","toto1252","cent1397","lowl1271","lowl1244","high1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"high1276","Highland Popoluca","poi","language","North America",18.198,-94.9109,"C America","Mesoamerica",NA,"mixe1284","zoqu1261","gulf1238","high1276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"high1278","Highland Puebla Nahuatl","azz","language","North America",20.1554,-97.5556,"C America","Mesoamerica",NA,"utoa1244","sout3136","cora1261","azte1234","east2720","sier1253","high1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hili1240","Hiligaynon","hil","language","Papunesia",10.4018,122.974,"S/SE Asia","Oceania",NA,"aust1307","mala1545","grea1284","cent2246","bisa1268","cent2263","peri1261","capi1240","hili1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hind1269","Hindi","hin","language","Eurasia",25,77,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","midl1245","shau1239","indo1322","west2812","hind1270","hind1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hinu1240","Hinuq","gin","language","Eurasia",42.4502,45.8064,"W and SW Eurasia","Greater Mesopotamia",NA,"nakh1245","dagh1238","avar1255","tsez1239","west2429","hinu1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hixk1239","Hixkaryána","hix","language","South America",-0.16265,-58.80153,"S America","NE South America",NA,"cari1283","paru1239","waiw1245","hixk1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hlai1239","Hlai","lic","language","Eurasia",18.8062,109.459,"S/SE Asia","Southeast Asia",NA,"taik1256","hlai1238","nucl1241","hlai1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hler1235","Hlersu","hle","language","Eurasia",24.4,101.4,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","lolo1265","lolo1267","nili1235","liso1234","lipo1243","unun9959","hler1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hoaa1235","Amkoe","huc","language","Africa",-23.93447,24.69828,"Africa","S Africa",NA,"kxaa1236","hoaa1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hoav1238","Hoava","hoa","language","Papunesia",-8.19679,157.595,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","newg1239","east2761","rovi1239","hoav1239","hoav1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"holo1240","Holoholo","hoo","language","Africa",-5.37545,28.3274,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nyan1317","holo1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"homa1239","Homa","hom","language","Africa",4.97912,28.0039,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","cent2260","nort3376","rive1266","ngir1248","ngir1250","ngom1276","abab1240","oldb1234","ngbe1239","ngen1255","homa1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hone1235","Hõne","juh","language","Africa",9.79715,10.9206,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","juku1257","cent2241","juku1258","juku1259","koro1322","kona1244","hone1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
