"","glottocode","TLI0549","TLI0552","TLI0559","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0597","TLI0598","TLI0604","TLI0891","TLI0892","TLI0893","TLI1099","TLI1100","TLI1101","TLI1102","TLI1112","TLI1115","TLI1116"
"3738","west2376","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","?","TRUE","FALSE","FALSE","FALSE","BarkAndSkin","M","T"
"3739","west2392","False","False","False","True","False","False","False","False","False","False","False","?","False","True","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3746","west2430","?","?","?","False","True","False","False","?","False","?","False","True","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"M"
"3767","west2600","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","True","False","?","?","?","?","?",NA,"N"
"3776","wich1260","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","FALSE","FALSE","?","?","?","?","?"
"3778","wich1264","False","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","TRUE","FALSE","Neither","N","M"
"3779","wikm1247","?","False","False","?","False","False","True","?","False","?","?","?","?","?","True","False",NA,"FALSE","FALSE","?","FALSE","?",NA,"N"
"3782","wint1259","False","False","?","?","False","False","?","False","?","False","False","?","True","?","?","?","False","FALSE","TRUE","TRUE","FALSE","Neither","N","M"
"3784","wira1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,NA
"3785","wira1265","?","False","False","?","?","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,"N"
"3787","wiru1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?","?","N","N"
"3797","wong1246","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3801","woun1238","?","False","False","?","True","False","True","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither","M",NA
"3806","wume1235","True","False","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3809","wusa1235","True","False","False","False","True","?","?","False","False","True","False","?","?","False","?","?","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3825","xian1250","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"3827","xico1235","?","False","?","?","False","False","?","False","False","True","False","?","False","?","?","?","?","FALSE","FALSE","FALSE","FALSE","?",NA,NA
"3832","xokl1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3834","xuzh1234","True","True","False","False","True","False","False","False","False","False","False","?","False","True","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,"N"
"3835","xwel1235","False","False","False","?","?","?","False","?","?","?","False","False","False","?","False","False","?","FALSE","FALSE","?","?","?","?","?"
"3837","yabe1255","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3838","yabo1240","?","False","False","?","?","False","?","?","?","?","?","?","?","?","False","True","?","?","?","?","FALSE","?","N","N"
"3841","yafi1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3851","yaku1245","?","False","False","True","?","False","?","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","?","FALSE","Neither","M",NA
"3852","yala1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","True",NA,"?","?","?","FALSE","?",NA,"N"
"3855","yalu1240","False","False","False","?","?","?","False","?","?","?","False","False","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"3856","yama1264","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"T"
"3864","yana1271","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","TRUE","?","?","?",NA,"M"
"3866","yand1253","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3867","yand1257","?","False","False","?","?","?","True","?","?","?","False","?","?","?","False","False","?","?","FALSE","?","FALSE","TreeInBark","?","?"
"3871","yang1304","True","False","False","False","?","False","False","?","False","?","False","?","False","True","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3875","yann1237","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3883","yaqa1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","?"
"3884","yara1250","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3886","yare1248","False","False","?","?","False","False","?","True","False","False","?","?","True","?","?","?","False","TRUE","FALSE","FALSE","FALSE","TreeInBark","N",NA
"3890","yasi1237","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3893","yawa1258","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3905","yele1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","N","N"
"3915","yind1247","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"N"
"3917","yine1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"3920","yinu1238","False","True","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3924","yish1238","?","?","?","False","?","?","?","False","False","False","False","?","?","False","False","False","?","?","FALSE","?","FALSE","?",NA,"N"
"3926","yoid1240","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3932","yorn1234","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","?","?","?"
"3933","yort1237","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,"N"
"3935","youn1235","?","?","?","True","True","False","False","?","False","?","False","False","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,NA
"3939","yucu1253","?","False","False","?","True","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","TRUE","FALSE","TreeInBark","N",NA
"3941","yuga1244","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,NA
"3945","yuki1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3946","yukp1241","?","False","False","?","False","False","?","?","False","?","?","?","False","?","True","True","False","TRUE","TRUE","?","FALSE","?",NA,NA
"3951","yunl1238","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"3953","yura1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3956","yuru1263","?","True","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3957","yuwa1242","?","?","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"?"
"3959","yuwa1244","True","False","?","?","True","False","?","False","False","True","?","?","False","?","?",NA,NA,"?","FALSE","TRUE","TRUE","Neither",NA,NA
"3961","zaca1242","True","False","?","?","False","False","?","True","False","True","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","TreeInBark","N","N"
"3974","zeme1240","True","False","False","False","False","False","False","True","False","False","?","?","False","False","False","True","?","TRUE","FALSE","?","FALSE","Neither",NA,"N"
"3984","zizi1238","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","?","?","?","FALSE","FALSE","Neither","?","?"
"3988","zuni1245","True","True","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","Neither","?","?"
"3989","adyg1241","?","False","?","?","False","False","?","False","False","False","False","?","?","?","?","?","False","?","FALSE","?","FALSE","Neither",NA,NA
"3993","ambu1247","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3994","amel1241","?","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","False","?","?","?","FALSE","?",NA,NA
"3998","apur1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","False","?","?","?","?","?","?","M"
"4000","arhu1242","?","False","False","?","True","False","False","False","False","?","?","?","False","?","False","?","?","TRUE","FALSE","?","FALSE","?","N","M"
"4001","asha1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","?","M"
"4003","awac1239","?","False","False","?","True","False","False","False","False","True","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","TreeInBark","N","N"
"4006","bash1264","False","False","False","True","False","False","False","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M",NA
"4009","bert1248","False","False","?","?","False","False","?","True","False","True","False","?","?","?","?","?","False","?","FALSE","?","FALSE","Neither",NA,NA
"4021","chan1313","False","False","False","True","False","False","False","True","False","False","?","?","False","True","False","False","?","TRUE","FALSE","?","FALSE","Neither",NA,"N"
"4022","chec1245","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"4023","cher1273","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"4024","chuk1273","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M",NA
"4025","chuv1255","True","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M",NA
"4028","czec1258","False","False","False","False","False","False","True","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4030","dera1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,"T"
"4031","dhar1247","?","True","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"4032","djee1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","TRUE","?","?","?","?","?"
"4033","dong1288","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4037","esto1258","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","?","M","T"
"4039","even1259","False","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4041","finn1318","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"4045","gude1246","?","False","?","?","?","False","?","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","Neither","?","?"
"4047","halh1238","False","?","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","Neither","M","?"
"4048","hind1269","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"4053","ikkk1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"4054","imba1240","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","?","FALSE","Neither","?","?"
"4058","itel1242","True","False","False","False","False","?","True","False","False","False","False","?","False","False","?","?","False","TRUE","FALSE","TRUE","FALSE","Neither","M",NA
"4060","kala1399","False","False","False","False","False","False","?","False","False","False","True","?","?","False","False","False","False","FALSE","FALSE","FALSE","FALSE","Neither","M","M"
"4063","kapr1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"4064","kara1465","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","FALSE","FALSE","?","?","?","M","T"
"4066","karb1241","False","False","False","True","False","False","True","False","True","False","?","?","False","True","True","False","False","TRUE","FALSE","?","FALSE","Neither","N","N"
"4067","kett1243","True","False","?","?","?","?","?","False","False","?","False","?","False","?","?","?","False","?","FALSE","?","FALSE","?","M",NA
"4071","kili1268","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4072","kiow1266","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?","?","M"
"4077","kore1280","?","True","?","?","False","False","?","?","False","False","False","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","TreeInBark","?","?"
"4079","kron1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4086","leal1235","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","?","?"
"4089","lezg1247","False","False","False","True","False","False","True","False","False","False","False","?","False","False","True","False","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,NA
"4090","lith1251","False","True","False","False","False","False","False","False","False","False","False","?","False","False","False","True","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4102","mans1258","True","False","False","True","False","False","True","False","False","False","False","?","False","True","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither","?","N"
"4103","mara1378","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","FALSE","?","?","?","M","T"
"4106","maru1249","?","False","False","?","False","False","?","?","?","?","False","?","?","?","False","False","?","?","FALSE","?","FALSE","?","?","?"
"4107","masa1300","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","Neither","N",NA
"4112","mini1256","?","False","False","?","False","False","False","True","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","BarkAndSkin",NA,NA
"4119","naas1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"TRUE","FALSE","?","?","?","?","?"
"4128","nort2671","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"4129","nort2745","True","True","False","True","False","False","False","?","False","?","False","?","False","True","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"4133","nucl1301","False","?","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","?","M","T"
"4135","nucl1643","True","?","?","?","False","False","?","True","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,"M"
"4136","nung1290","False","False","?","?","False","False","?","False","False","False","True","?","False","?","?","?",NA,"FALSE","TRUE","?","TRUE","Neither",NA,"N"
"4139","paez1247","?","False","?","?","False","False","?","True","False","True","?","?","False","?","?","?","?","TRUE","FALSE","?","FALSE","?",NA,NA
"4146","pawn1254","False","False","?","?","False","False","?","False","False","False","False","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","Neither","?","?"
"4149","piar1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"4151","pira1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"False","?","?","TRUE","TRUE","?",NA,"N"
"4153","poli1260","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4156","resi1247","?","False","False","?","True","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","?","Neither","N",NA
"4157","russ1263","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","True","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"4162","ship1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","TRUE","FALSE","?",NA,"M"
"4165","siri1273","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","TRUE","FALSE","?","?","N"
"4166","siro1249","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"4168","slav1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","?","?","?"
"4171","sout2750","False","False","False","?","True","False","True","?","False","?","False","?","False","?","?","?","False","?","?","FALSE","FALSE","Neither","M","T"
"4172","sout2826","True","True","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","FALSE","FALSE","?","?","?","M","M"
"4175","taca1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","?","?"
"4179","take1257","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"M"
"4180","tani1257","?","False","False","?","True","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","TreeInBark",NA,NA
"4182","tata1255","False","False","False","False","False","False","False","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"4183","tauy1241","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"N"
"4191","tiwi1244","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","FALSE","FALSE","?","FALSE","Neither",NA,NA
"4193","tuca1252","?","True","False","?","True","False","False","False","False","False","?","?","False","?","True",NA,"?","TRUE","FALSE","TRUE","TRUE","Neither",NA,"?"
"4196","turk1308","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"4199","tuvi1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?","M","T"
"4201","ukra1253","False","False","False","False","False","False","True","False","False","False","False","?","False","False","True","True","True","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"4205","wamb1259","?","False","False","False","?","False","True","False","False","False","False","?","?","False","True","False","False","TRUE","FALSE","FALSE","FALSE","Neither","N","M"
"4206","wang1291","?","False","False","?","False","False","False","?","?","?","?","?","?","?","True","False",NA,"FALSE","TRUE","?","FALSE","?",NA,NA
"4207","west2369","False","False","False","False","False","False","True","False","False","False","False","?","False","False","True","True","False","FALSE","FALSE","FALSE","FALSE","BarkAndSkin","M","T"
"4213","yagu1244","True","False","?","?","False","False","?","False","False","False","True","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"4214","yaqu1251","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","?","?","M"
"4217","yoku1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","M"
"4229","hata1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"4231","iraq1241","False","False","False","False","False","False","True","False","False","False","False","?","False","False","True","False","True","TRUE","FALSE","FALSE","FALSE","Neither",NA,NA
"4239","lush1249","True","False","False","True","True","False","True","False","True","False","?","?","False","True","True","False","False","FALSE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"4246","nupe1254","True","True","False","?","?","?","False","?","?","?","False","False","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"4248","ramk1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","M","?"
"4255","thai1261","True","True","?","?","?","False","?","True","False","False","False","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"M"
"4257","urub1250","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","FALSE","TRUE","?","?","?","?","N"
"4262","yoru1245","True","True","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","FALSE","FALSE","?","?","?","M","?"
